Time;BTC / USD Denominated Closing Price;BTC / Free Float Market Cap (USD);BTC / Realized Market Cap (USD);BTC / Free Float MVRV (Free Float Market Cap / Realized Market Cap);BTC / MVRV (Market Cap / Realized Market Cap)
25.01.2011;0.41;21440539877;5733394140009290;373958939;373958941
26.01.2011;0.415085129748685;21743819312229500;6623808617417750;328267626;328267628
27.01.2011;0.4212;2209783667364;6699314434014850;329852209;329852211
28.01.2011;0.444484044418469;23354525012534400;677012956965208;344964225;344964227
29.01.2011;0.439;231017163683;6876110939998920;335970675;335970677
30.01.2011;0.477142033898305;2514610075634890;6938610436357480;362408309;362408311
31.01.2011;0.525136870251315;2772013724397990;7126590240644910;388967743;388967746
1.02.2011;0.707510116890707;37404998402583300;7446084233075600;502344551;502344554
2.02.2011;0.725434821741671;3840996000653660;7751526166155460;495514808;495514811
3.02.2011;0.693898367621274;36795695480867500;7851198079635910;468663446;468663449
4.02.2011;0.810958971361777;4308178963082100;8037199943249250;536029835;536029838
5.02.2011;0.911671477498539;4851368573010580;8377881962939790;579068623;579068626
6.02.2011;0.898;478656447306;8560341364169100;559155794;559155797
7.02.2011;0.889421369959088;4749865857446870;9042306520217820;525293613;525293615
8.02.2011;0.918;491019837246;9169503439780320;535492288;535492291
9.02.2011;101605024547049;5444403604847560;9558249898113910;569602559;569602563
10.02.2011;0.979652963179427;5258483181068620;9772020074904930;538116289;538116292
11.02.2011;105406945353594;5667731420040660;10084307013245700;562034795;562034798
12.02.2011;107870328404442;5810758818129380;10260579821094000;566318758;566318761
13.02.2011;44682;56665349685;10440626461269900;542738981;542738984
14.02.2011;107001262419638;578502322061735;10877933907674400;531812683;531812686
15.02.2011;44682;56886374685;1102839855370930;515817182;515817185
16.02.2011;1031687628872;5601393196865560;1117217843880090;501369829;501369832
17.02.2011;10399231975453;5658118094326520;11314193551105900;500090269;500090272
18.02.2011;0.898955914669784;490065814185365;1145779797366960;427713785;427713788
19.02.2011;0.944028116890707;5153968677249810;11551479635052400;446173896;446173899
20.02.2011;0.865;473107422405;1169422568178660;404564984;404564986
21.02.2011;0.835747428404442;4579185497269770;1178223677132540;388651628;38865163
22.02.2011;0.877041779661017;4814696231493830;11920398660077000;403903961;403903963
23.02.2011;0.9;4951664973;12044443950387600;411116112;411116115
24.02.2011;0.989095265926359;54520908951664100;1222236058616010;446075114;446075117
25.02.2011;0.914652001753361;5052034571645040;12330806676868800;409708359;409708361
26.02.2011;0.958;530468547126;12626106733202700;420136277;420136279
27.02.2011;0.895033114552893;4966941490704550;12876477061812500;38573761;385737612
28.02.2011;0.860220923436587;4780204634684310;1305124291938870;366264322;366264324
1.03.2011;0.921096891876096;51244764754751500;14829634639957400;345556489;345556491
2.03.2011;0.9399;5236981786803;1497865752680610;349629583;349629585
3.03.2011;0.939073383401519;5241109385599180;15091387982750800;347291408;34729141
4.03.2011;0.9011;5039131392967;1521333087938720;331231302;331231304
5.03.2011;0.90784060666277;5089399805746600;15389231099190200;330711767;330711769
6.03.2011;0.884770973115138;4972191649620660;15502030143243700;320744548;32074455
7.03.2011;0.877583864406779;49410604054419700;15571778149776500;317308682;317308684
8.03.2011;0.866071591466979;4884340624834600;1568505415389870;311400941;311400943
9.03.2011;0.86;48569789742;15749498525545500;308389436;308389438
10.03.2011;0.920670309760374;5204687334001740;1583566480882710;328668698;3286687
11.03.2011;0.88;49804919736;15898038704006200;313277132;313277134
12.03.2011;0.917815513150205;5200939250058140;16092973557678400;323180749;323180751
13.03.2011;0.89249;50626494982253;16198305382494100;312541922;312541924
14.03.2011;0.893924922852133;5075795077628940;16374795449505400;309976091;309976092
15.03.2011;0.87224;49575504618328;16473128603447600;300947718;30094772
16.03.2011;0.851211665692578;48438199580872600;1667267476207250;290524468;290524469
17.03.2011;0.82542;47028716962374;16776195204787700;280330053;280330055
18.03.2011;0.801959208065459;4574014417102970;16809010613541800;272116814;272116816
19.03.2011;0.765;436761447705;16853202740205100;259156348;25915635
20.03.2011;0.7415;4238525202755;16895220842024700;250871252;250871253
21.03.2011;0.75897;43440027207309;16966643463550800;256031945;256031946
22.03.2011;0.809130292811222;4635911988387980;17059954284272300;271742345;271742347
23.03.2011;0.84971;48750836430087;17144925678428500;284345569;28434557
24.03.2011;0.872374365867914;5011747087021640;17372833910355100;28848184;288481841
25.03.2011;0.88377;50848590454869;17464984972517600;291145916;291145917
26.03.2011;0.8552;4926379574344;17641166494499600;279254752;279254753
27.03.2011;0.822;474100827534;17711784251018700;267675363;267675364
28.03.2011;0.794740500292227;4590460842870700;17776154740980800;258236998;258237
29.03.2011;0.792509941554646;4584035980165080;17836772772960500;25699918;256999182
30.03.2011;0.789706312098189;4573978935981520;1788990143038660;255673792;255673793
31.03.2011;0.78461;45523464269617;17964394669390000;253409397;253409399
1.04.2011;0.77411;44982370702767;18033772295143000;249434062;249434063
2.04.2011;0.78199;45510644780403;18085665727959900;251639312;251639313
3.04.2011;0.779;454047937663;18152440748284800;250130516;250130518
4.04.2011;0.68;39694999796;18290867630173800;217020869;21702087
5.04.2011;0.715691834599649;41847932738003100;18366327693208400;227851389;22785139
6.04.2011;0.74;43324039778;18419353023322000;235209346;235209347
7.04.2011;0.7538;4418737887386;18478812679851200;239124557;239124558
8.04.2011;0.74999;44026287750003;18546549094207400;237382639;237382641
9.04.2011;0.734060517241379;4314844401348870;18599381353532100;231988598;231988599
10.04.2011;0.733156820572765;4315874233670990;18652496443546100;231383196;231383197
11.04.2011;0.770113933372297;4539706097036260;18728231823690500;242399076;242399078
12.04.2011;0.861381607831677;5084735605188940;18859501375396800;269611349;26961135
13.04.2011;0.930320058445353;5500703381660230;19024659294680800;289135448;289135449
14.04.2011;0.998629766218586;5912587226891480;192392027889311;307319762;307319764
15.04.2011;0.983673136762127;5830722488647310;19479034416674700;29933324;299333242
16.04.2011;104663285797779;6212969608485870;19685265429821300;315615232;315615233
17.04.2011;109812209789597;6528500557362560;19941286501287400;327386127;327386129
18.04.2011;114943331151373;6842059223968050;20274340118457500;337473831;337473832
19.04.2011;118516222092344;7063863091704060;2062451766709390;342498341;342498343
20.04.2011;114212598480421;6815579673756100;20748464471867300;328485979;328485981
21.04.2011;120733887200468;7213608256233390;2097553393655550;343905823;343905824
22.04.2011;140450508182349;8403996565463880;21524890398177100;390431561;390431563
23.04.2011;182885230099357;109588487031481;22544444627400600;486099741;486099744
24.04.2011;163198421975453;979239486483358;2290384952400750;427543626;427543628
25.04.2011;156448363530099;9402390152860910;23152143175729800;406113165;406113168
26.04.2011;177084089012274;10659842311102100;23611946442825900;451459702;451459705
27.04.2011;19031759585038;1147386716153240;24067137405909400;476744158;476744161
28.04.2011;228574446580947;13799039271519400;249277000508852;553562472;553562475
29.04.2011;285060509000585;1723760889374720;3264967355207040;527956547;527956549
30.04.2011;44684;21197574895;36907667721395200;574340678;574340681
1.05.2011;30942275534775;18767727710035600;3778336276301740;496719358;496719361
2.05.2011;44595;19440799904;38459609558818300;505486148;505486151
3.05.2011;336058570368206;2044933193537290;3983512945036130;513349203;513349205
4.05.2011;340867304734074;20775521253976800;4289469279389560;484337803;484337805
5.05.2011;334373668439509;2041635453410160;4365597628587880;467664596;467664599
6.05.2011;345507558445354;21133833477553900;4558604633011940;463603124;463603126
7.05.2011;364126297779077;22311656724026100;4640597012566640;480792809;480792811
8.05.2011;384866837697253;23624665849748100;4798361474738610;492348606;492348609
9.05.2011;380408958211572;2339648224724270;48987787708399300;477598262;477598264
10.05.2011;565166700233781;3481144273134970;55388521930433100;628495607;62849561
11.05.2011;543975104383402;3355809601377170;5812178029204490;57737557;577375573
12.05.2011;63348786943308;3913371294418210;627525413508576;623619571;623619574
13.05.2011;813903486732905;50363126659631000;7388844330408320;681610336;681610339
14.05.2011;700724382933957;4344456116949650;7606971089973080;571115108;571115111
15.05.2011;692492484453536;4301036175541910;7981453528069040;53887881;538878812
16.05.2011;788514074517826;4907159616291360;8686036102377840;564948103;564948105
17.05.2011;725719954061952;4525698462494630;8945675330161940;50590909;505909092
18.05.2011;676316336236119;42273490484080100;9169423060474140;461026721;461026723
19.05.2011;689014363237873;4312609773381580;9321614047150750;462646249;462646251
20.05.2011;561809621858562;35226024875429700;9486493430833000;371328196;371328197
21.05.2011;608480066744594;3821924122890260;9383887819242210;407285786;407285788
22.05.2011;671195603974284;422430374588512;9710275717752390;435034377;435034379
23.05.2011;706525678375219;4456763950929840;993225777508441;448716098;4487161
24.05.2011;740266058211573;4680665243158210;1017549333144090;459993937;45999394
25.05.2011;856928963705436;54314728163769900;104625762508012;519133403;519133406
26.05.2011;878215543424898;5579391133804080;10772817355741600;517913833;517913836
27.05.2011;852865846814728;5425463407104900;114235108905678;474938349;474938352
28.05.2011;834926911981298;5317816454394190;1153301505696540;461095076;461095078
29.05.2011;840095347223846;5358296110059310;11669337352919100;459177411;459177413
30.05.2011;877934246464056;5606397643424190;11902393850498400;471031098;471031321
31.05.2011;872157642197545;55760500260643900;12116518879437900;460202314;460202531
1.06.2011;962377723202805;6161909169099120;12379679910563400;49774382;497744055
2.06.2011;107027602279369;6862927695487220;12882031832023600;532751959;53275221
3.06.2011;142646467738165;9161322418447410;14249893220143400;642904636;642904939
4.06.2011;183127387258913;1178167803358970;15215642070818500;774313564;774313927
5.06.2011;165433423962595;10660524823596300;1621287315987320;657534585;657534893
6.06.2011;184020986440678;118797452309607;19720244840866900;602413678;60241396
7.06.2011;232378784628872;15021306160003000;2080147483534560;722126978;722127316
8.06.2011;290299213267095;1879222046868620;25436571249667000;738787484;738787829
9.06.2011;287905440181181;1866921953819080;28225179090374100;661438479;661438788
10.06.2011;240493992285213;15621640718783200;3041608825401850;513597955;513598194
11.06.2011;147497466277031;9599499377272790;30211345002583600;317744853;317745001
12.06.2011;188501447311514;1229010014843760;3407131436476790;360716937;360717104
13.06.2011;195423291145529;12763577778266100;3533005458221500;361266857;361267024
14.06.2011;192577355055523;12601485967017600;38087254804193000;330858342;330858495
15.06.2011;194641426241964;12763702945557500;4071112820509800;313518773;313518917
16.06.2011;179293625423729;11773400125766000;41482005533468200;283819453;283819584
17.06.2011;154363689129164;10150719972745400;4183694861444880;242625725;242625836
18.06.2011;168754045353594;11113630049816700;42264285549575800;262955588;262955708
19.06.2011;175107167913501;11551551898899900;4293204491719830;26906596;269066084
20.06.2011;175107167913501;11572039437545800;4332769591655930;26708181;267081932
21.06.2011;175107167913501;1159419049428690;4393873722217920;263871727;263871848
22.06.2011;175107167913501;11616954426115600;4420794603749010;262779782;262779902
23.06.2011;175107167913501;11637967286265200;4450454366008430;261500654;261500773
24.06.2011;175107167913501;11656878860399900;4487629736617430;259755808;259755925
25.06.2011;175107167913501;1166939902290570;4506946437170550;258920295;258920413
26.06.2011;163613420157802;10915627980028300;4539880411119610;240438668;240438777
27.06.2011;167522858132671;11190605606974500;4626844987871060;241862557;241862667
28.06.2011;169618353071303;11344155121352600;4682166436024620;24228432;24228443
29.06.2011;168545683179427;11286909383915700;4719532031176910;239153147;239153255
30.06.2011;161852627808299;1085415602023120;4762332699705190;227916794;227916897
1.07.2011;154203573991818;10354534014188000;4760325491732320;217517353;217517451
2.07.2011;1538284406955;10342342890649500;47636832567510900;217108114;217108212
3.07.2011;154575505604909;10405322762272200;478097060226829;217640384;217640481
4.07.2011;138527968123904;9336850116670550;4769494005166320;195761859;195761946
5.07.2011;129648177147867;8747358582453660;47870834244685700;182728351;182728432
6.07.2011;147147835832846;993961112861707;4804558286060470;206878771;206878863
7.07.2011;147972891613092;10005034608381700;4819426086806510;207598051;207598143
8.07.2011;142990376969608;9679943720400170;48264185378021600;200561631;20056172
9.07.2011;143815006697838;9746482459801270;4834332374322570;201609689;201609779
10.07.2011;146229375511397;9920123287706560;4866374020882160;203850408;203850499
11.07.2011;143101554330801;97191670295466;4880735062572760;199133264;199133352
12.07.2011;140212726215663;9532848686382950;48918447700869300;194872265;194872351
13.07.2011;139714545225015;9512320862269420;490727732793082;19384111;193841196
14.07.2011;13997974547633;9540455289815870;49188829820483000;193955728;193955814
15.07.2011;138063904056108;9421062436278050;4930253702695440;191086768;191086852
16.07.2011;137130792992402;9368154532157000;49392294543738;18966834;189668424
17.07.2011;132581353109293;9068626824732970;49499960211227500;18320473;18320481
18.07.2011;136305212504383;933492649947732;4806681330457980;19420731;194207395
19.07.2011;138247948386908;9477791283209980;48248040064276200;196438887;196438973
20.07.2011;136783305920514;9387570922647900;47823361802278400;196296759;196296845
21.07.2011;136118084418469;9352261100320110;479107735297027;19520163;195201716
22.07.2011;136985473310929;9422199165898260;4799622632027090;19631125;196311336
23.07.2011;136817183424898;9420611426303320;4810033306564150;195853351;195853437
24.07.2011;13992515176505;9646225833740790;48252070966271000;199913198;199913286
25.07.2011;140334253787259;9686006277036170;4839807562225230;200132054;200132141
26.07.2011;138780323232028;9590965151728550;4852923065090050;197632747;197632833
27.07.2011;13878224755114;9603172194976680;4867729126126730;197282387;197282473
28.07.2011;134915910756867;9346093254434780;48696607666670200;191924935;191925019
29.07.2011;135123163901227;9371530498288530;4882529171018620;191940082;191940166
30.07.2011;135402806738749;9401215871942300;4897774106797050;191948744;191948827
31.07.2011;133729061022794;929670653983669;49040254286966000;189572968;18957305
1.08.2011;130191138468732;9061494577961040;49073810775372100;184650314;184650394
2.08.2011;122141564389246;8510637292113020;4909842685809760;173338289;173338364
3.08.2011;928635691350088;6477881177401100;48574233702432500;13336044;133360498
4.08.2011;107685037481005;751872758048282;48689261864328300;154422706;154422773
5.08.2011;973015395967271;6800547605457440;48563388051260700;140034456;140034516
6.08.2011;6964169735827;48716087235733400;4786118114209000;10178622;101786264
7.08.2011;850179329222677;59525705055752000;4787724650595180;124329842;124329896
8.08.2011;777533763793104;5449226396728570;47143740057083400;115587486;115587536
9.08.2011;980249948100526;687708757719589;4730749549586760;145369936;145369998
10.08.2011;100512531274109;7059243306114590;47392272227476500;148953468;148953532
11.08.2011;943841299473992;66352958585933100;4735720414004770;140111647;140111707
12.08.2011;945299328521333;6651737654781460;4740157481006460;140327356;140327416
13.08.2011;100040247445938;7045981655709510;4748771434522970;148374832;148374896
14.08.2011;108068207665108;7618535194259650;47609420763271700;16002159;160021658
15.08.2011;111306965499708;7854038725810430;4772960211255960;16455278;164552851
16.08.2011;109919655669199;7764226506291920;4786488628706830;162211323;162211392
17.08.2011;109639640561075;7751903003167600;4799314599230100;161521043;161521112
18.08.2011;108584714558738;7685134172899180;4809015043453270;159806823;159806892
19.08.2011;116704730432496;8267476270011990;4822360823372320;171440433;171440506
20.08.2011;114597317393337;8126894482924830;483334899296339;1681421;168142171
21.08.2011;113544813407364;8061337674736710;48414040677442000;16650826;166508331
22.08.2011;109208958246639;7762733254328250;4849813623707940;160062507;160062575
23.08.2011;109172450543542;776859909805463;48547660706368900;16002005;160020118
24.08.2011;10870444289889;7742579353933330;48621965092289800;159240363;15924043
25.08.2011;95460936735827;6805741398743610;4902987018051460;138808065;138808124
26.08.2011;812692016306254;5799936648642570;4909954969819020;118126066;118126116
27.08.2011;859649760666277;6140303703978160;4641543351390700;132290129;132290185
28.08.2011;903086639976622;645580241632477;4648445587637130;138880886;138880945
29.08.2011;896115727060199;64121533679033600;46582657149320300;137651086;137651145
30.08.2011;880994873816481;6310387410944120;46615466685675400;135371109;135371166
31.08.2011;819915176446523;5879240282437300;4662955833404910;12608398;126084033
1.09.2011;823428166510813;5909741454365190;4661606499179490;126774782;126774835
2.09.2011;86214244377557;619431841597183;4670017873460870;132640144;132640199
3.09.2011;844965344067796;60770304408178800;4674896621070990;129992831;129992885
4.09.2011;820347060227937;5905470912475050;4676496127038970;12627982;126279873
5.09.2011;75973325251315;5475053367342480;46738393047966700;117142525;117142574
6.09.2011;684653002893045;4939153152262310;46650590675419200;105875469;105875513
7.09.2011;716297027352426;5172307032954170;46639838492621700;110898905;110898952
8.09.2011;667818000029223;48265523976475200;4652879516182530;103732589;103732633
9.09.2011;498677704178843;3607956611598840;4638641525440770;0.77780458;0.7778049
10.09.2011;474284665517242;3434625824217050;46335478349488900;0.74125183;0.74125214
11.09.2011;585290397253068;424215376013527;4456433173931150;0.95191683;0.95191723
12.09.2011;609062947223846;4418506210215230;4450806440509860;0.99274284;0.99274325
13.09.2011;580252327703098;4213616568722200;4441964236173390;0.94859309;0.94859348
14.09.2011;559743261016949;4068772067157520;4440791777047590;0.91622672;0.9162271
15.09.2011;486775518468732;3542166616861100;4434382098311000;0.79879599;0.79879632
16.09.2011;483116810052601;35184174835718300;4427962808533290;0.79459057;0.7945909
17.09.2011;4775285635301;3480919139529630;4427314164374040;0.78623721;0.78623754
18.09.2011;523673227819988;3821425241223980;4431240362632330;0.86238275;0.86238311
19.09.2011;552037669199299;4031915850720050;4430367290320200;0.91006357;0.91006394
20.09.2011;614666555172414;4493640921193610;443374647453818;101350877;101350919
21.09.2011;559706749795441;4095932297939060;4433343480422830;0.92389239;0.92389277
22.09.2011;547504877673875;401069057084503;44292894299095700;0.905493;0.90549337
23.09.2011;556342141963764;4079126715123130;4430098935511390;0.92077553;0.92077591
24.09.2011;545788968731736;4005270692173400;4431499688611150;0.90381834;0.90381871
25.09.2011;534115488135593;3923263581307020;4408313162463510;0.88996935;0.88996971
26.09.2011;487382608123904;3583259826284450;44064680517752000;0.81318185;0.81318218
27.09.2011;491115779251899;3613972195688850;44065709475041800;0.82013253;0.82013287
28.09.2011;476341532144945;3508754098560570;4406080352002170;0.79634365;0.79634397
29.09.2011;477766097837522;3522233554472490;4406855992490010;0.79926223;0.79926256
30.09.2011;514368590999416;3795215652234090;4410690576296580;0.86045838;0.86045873
1.10.2011;503407054471069;3717936444788830;4407102246886490;0.84362382;0.84362417
2.10.2011;500706259672706;3701018870825770;44041347211372200;0.84035097;0.84035131
3.10.2011;502284486031561;3716326046518340;44039021228891300;0.84387117;0.84387152
4.10.2011;495680562068966;3670240434878770;44035888195434200;0.83346574;0.83346608
5.10.2011;488506713091759;3620663724240940;4403459051074110;0.82223172;0.82223206
6.10.2011;473016629573349;35088832256236600;4403383304724250;0.79686073;0.79686105
7.10.2011;427603575686733;3174955252954650;43945666497596000;0.72247289;0.72247318
8.10.2011;398125299415546;29584479865524900;4391412820706090;0.67368934;0.67368961
9.10.2011;411163464348334;305794478672592;438746950490587;0.69697232;0.6969726
10.10.2011;407496248392753;30331767145463000;43825618578145000;0.69210129;0.69210157
11.10.2011;400892449590883;29858858382682300;4376113712997550;0.6823145;0.68231478
12.10.2011;416623534248977;31055522234181;437112033252719;0.71047054;0.71047083
13.10.2011;403698109000584;3011162786093360;4369467554407220;0.68913723;0.68913751
14.10.2011;398628088544711;29761162376020100;4365507245846080;0.68173435;0.68173462
15.10.2011;383733856049094;28674884492087100;4364470698304030;0.65700715;0.65700741
16.10.2011;360974171654003;2699562296928000;4362226604485500;0.61884962;0.61884987
17.10.2011;258124672180012;19319204200484100;43328223638308600;0.44588037;0.44588055
18.10.2011;242227473816482;1814392046800630;43207695262317100;0.41992336;0.41992353
19.10.2011;221725471303331;16622973586234500;4297247765879380;0.38682837;0.38682853
